#Running with delayMicroseconds Timer
#sampleCount	Signal	BPM	IBI	jitter
5078	11	0	600	1003
5080	12	0	600	998
5082	12	0	600	2048
5084	12	0	600	980
5086	12	0	600	987
5088	12	0	600	975
5090	18	0	600	986
5092	61	0	600	974
5094	92	0	600	1082
5096	126	0	600	975
5098	162	0	600	974
5100	106	0	600	974
5102	140	0	600	975
5104	175	0	600	972
5106	199	0	600	973
5108	227	0	600	975
5110	246	0	600	971
5112	246	0	600	973
5114	246	0	600	969
5116	246	0	600	972
5118	246	0	600	973
5120	246	0	600	974
5122	246	0	600	1874
5124	246	0	600	980
5126	246	0	600	974
5128	246	0	600	975
5130	246	0	600	975
5132	246	0	600	996
5134	246	0	600	975
5136	246	0	600	973
5138	246	0	600	973
5140	246	0	600	1141
5142	246	0	600	976
5144	246	0	600	973
5146	246	0	600	974
5148	246	0	600	972
5150	246	0	600	974
5152	246	0	600	972
5154	246	0	600	976
5156	246	0	600	973
5158	246	0	600	972
5160	245	0	600	1057
5162	194	0	600	1948
5164	184	0	600	981
5166	185	0	600	975
5168	189	0	600	974
5170	197	0	600	972
5172	199	0	600	974
5174	176	0	600	974
5176	130	0	600	987
5178	132	0	600	975
5180	144	0	600	1008
5182	153	0	600	973
5184	160	0	600	972
5186	165	0	600	974
5188	122	0	600	976
5190	95	0	600	973
5192	107	0	600	971
5194	115	0	600	976
5196	126	0	600	972
5198	136	0	600	974
5200	139	0	600	975
5202	128	0	600	1948
5204	69	0	600	1168
5206	76	0	600	979
5208	87	0	600	975
5210	96	0	600	972
5212	107	0	600	974
5214	119	0	600	974
5216	127	0	600	973
5218	137	0	600	1074
5220	146	0	600	975
5222	151	0	600	972
5224	159	0	600	975
5226	161	0	600	1101
5228	163	0	600	978
5230	172	0	600	975
5232	175	0	600	973
5234	179	0	600	974
5236	186	0	600	973
5238	187	0	600	971
5240	191	0	600	985
5242	177	0	600	1862
5244	159	0	600	980
5246	162	0	600	977
5248	160	0	600	974
5250	162	0	600	974
5252	168	0	600	976
5254	168	0	600	973
5256	171	0	600	973
5258	175	0	600	973
5260	174	0	600	974
5262	176	0	600	973
5264	178	0	600	972
5266	176	0	600	996
5268	178	0	600	991
5270	174	0	600	992
5272	172	0	600	995
5274	174	0	600	992
5276	171	0	600	990
5278	169	0	600	997
5280	171	0	600	991
5282	149	0	600	1819
5284	133	0	600	979
5286	129	0	600	976
5288	126	0	600	974
5290	129	0	600	972
5292	128	0	600	1012
5294	129	0	600	977
5296	133	0	600	972
5298	130	0	600	974
5300	131	0	600	974
5302	134	0	600	970
5304	133	0	600	972
5306	135	0	600	975
5308	137	0	600	972
5310	129	0	600	972
5312	131	0	600	1028
5314	132	0	600	975
5316	132	0	600	972
5318	134	0	600	974
5320	134	0	600	974
5322	115	0	600	1871
5324	100	0	600	981
5326	97	0	600	977
5328	98	0	600	974
5330	101	0	600	998
5332	103	0	600	973
5334	109	0	600	973
5336	111	0	600	973
5338	111	0	600	1008
5340	117	0	600	975
5342	119	0	600	972
5344	121	0	600	973
5346	126	0	600	975
5348	126	0	600	974
5350	126	0	600	974
5352	121	0	600	1220
5354	122	0	600	990
5356	126	0	600	992
5358	128	0	600	993
5360	127	0	600	1077
5362	112	0	600	1960
5364	96	0	600	980
5366	96	0	600	977
5368	99	0	600	973
5370	100	0	600	973
5372	106	0	600	974
5374	112	0	600	972
5376	114	0	600	973
5378	121	0	600	976
5380	124	0	600	972
5382	128	0	600	986
5384	133	0	600	978
5386	134	0	600	991
5388	137	0	600	988
5390	142	0	600	989
5392	141	0	600	989
5394	144	0	600	988
5396	147	0	600	988
5398	146	0	600	991
5400	150	0	600	989
5402	133	0	600	1826
5404	114	0	600	981
5406	116	0	600	975
5408	113	0	600	984
5410	117	0	600	975
5412	122	0	600	973
5414	124	0	600	974
5416	128	0	600	973
5418	131	0	600	974
5420	133	0	600	973
5422	137	0	600	972
5424	139	0	600	1017
5426	138	0	600	1078
5428	140	0	600	991
5430	139	0	600	995
5432	140	0	600	989
5434	143	0	600	987
5436	142	0	600	990
5438	143	0	600	988
5440	145	0	600	988
5442	118	0	600	1810
5444	106	0	600	989
5446	103	0	600	976
5448	103	0	600	971
5450	108	0	600	975
5452	110	0	600	973
5454	115	0	600	972
5456	120	0	600	985
5458	121	0	600	973
5460	126	0	600	973
5462	128	0	600	973
5464	128	0	600	974
5466	133	0	600	973
5468	136	0	600	972
5470	134	0	600	973
5472	138	0	600	975
5474	138	0	600	973
5476	139	0	600	986
5478	143	0	600	976
5480	142	0	600	973
5482	125	0	600	1882
5484	111	0	600	979
5486	108	0	600	977
5488	111	0	600	975
5490	112	0	600	974
5492	115	0	600	1009
5494	121	0	600	976
5496	123	0	600	972
5498	126	0	600	975
5500	131	0	600	972
5502	130	0	600	977
5504	133	0	600	1005
5506	136	0	600	989
5508	136	0	600	989
5510	140	0	600	999
5512	141	0	600	988
5514	140	0	600	987
5516	144	0	600	994
5518	143	0	600	990
5520	143	0	600	990
5522	127	0	600	1801
5524	110	0	600	978
5526	111	0	600	975
5528	110	0	600	974
5530	111	0	600	978
5532	117	0	600	972
5534	120	0	600	974
5536	121	0	600	1048
5538	125	0	600	974
5540	126	0	600	974
5542	128	0	600	974
5544	133	0	600	973
5546	133	0	600	983
5548	135	0	600	973
5550	138	0	600	975
5552	138	0	600	973
5554	142	0	600	972
5556	142	0	600	977
5558	141	0	600	990
5560	140	0	600	1084
5562	120	0	600	1809
5564	106	0	600	979
5566	107	0	600	976
5568	104	0	600	973
5570	108	0	600	974
5572	112	0	600	984
5574	113	0	600	974
5576	113	0	600	977
5578	117	0	600	973
5580	120	0	600	972
5582	124	0	600	979
5584	126	0	600	993
5586	128	0	600	990
5588	133	0	600	991
5590	134	0	600	975
5592	136	0	600	974
5594	139	0	600	974
5596	137	0	600	983
5598	140	0	600	991
5600	142	0	600	991
5602	123	0	600	1918
5604	108	0	600	979
5606	106	0	600	975
5608	104	0	600	975
5610	111	0	600	974
5612	112	0	600	972
5614	117	0	600	973
5616	122	0	600	976
5618	123	0	600	972
5620	128	0	600	974
5622	131	0	600	973
5624	132	0	600	974
5626	132	0	600	973
5628	134	0	600	975
5630	135	0	600	974
5632	140	0	600	973
5634	140	0	600	971
5636	141	0	600	995
5638	144	0	600	972
5640	139	0	600	973
5642	119	0	600	1890
5644	103	0	600	983
5646	99	0	600	1079
5648	101	0	600	976
5650	102	0	600	988
5652	105	0	600	974
5654	110	0	600	972
5656	112	0	600	974
5658	116	0	600	973
5660	120	0	600	973
5662	120	0	600	975
5664	125	0	600	972
5666	128	0	600	972
5668	126	0	600	975
5670	131	0	600	973
5672	131	0	600	972
5674	132	0	600	972
5676	138	0	600	973
5678	139	0	600	973
5680	142	0	600	973
5682	128	0	600	1832
5684	111	0	600	978
5686	114	0	600	976
5688	113	0	600	1028
5690	115	0	600	978
5692	122	0	600	1008
5694	124	0	600	988
5696	123	0	600	978
5698	120	0	600	980
5700	118	0	600	974
5702	118	0	600	975
5704	123	0	600	973
5706	112	0	600	973
5708	111	0	600	973
5710	115	0	600	975
5712	116	0	600	973
5714	110	0	600	986
5716	114	0	600	973
5718	117	0	600	972
5720	124	0	600	973
5722	103	0	600	1956
5724	92	0	600	1133
5726	92	0	600	978
5728	77	0	600	1027
5730	87	0	600	972
5732	95	0	600	973
5734	101	0	600	972
5736	111	0	600	975
5738	115	0	600	973
5740	120	0	600	986
5742	129	0	600	974
5744	133	0	600	972
5746	139	0	600	972
5748	144	0	600	976
5750	147	0	600	971
5752	152	0	600	973
5754	156	0	600	973
5756	157	0	600	974
5758	162	0	600	969
5760	160	0	600	1076
5762	142	0	600	1976
5764	130	0	600	979
5766	126	0	600	975
5768	128	0	600	986
5770	133	0	600	972
5772	134	0	600	973
5774	139	0	600	975
5776	143	0	600	972
5778	145	0	600	972
5780	149	0	600	973
5782	151	0	600	974
5784	153	0	600	973
5786	156	0	600	971
5788	156	0	600	973
5790	158	0	600	972
5792	161	0	600	972
5794	159	0	600	986
5796	161	0	600	972
5798	163	0	600	973
5800	159	0	600	980
5802	144	0	600	1821
5804	126	0	600	978
5806	120	0	600	976
5808	122	0	600	975
5810	121	0	600	998
5812	124	0	600	972
5814	128	0	600	976
5816	129	0	600	974
5818	132	0	600	972
5820	134	0	600	973
5822	135	0	600	974
5824	139	0	600	973
5826	135	0	600	985
5828	134	0	600	977
5830	138	0	600	973
5832	138	0	600	974
5834	138	0	600	974
5836	142	0	600	973
5838	140	0	600	972
5840	136	0	600	978
5842	117	0	600	1952
5844	100	0	600	979
5846	100	0	600	977
5848	100	0	600	973
5850	102	0	600	973
5852	108	0	600	971
5854	111	0	600	976
5856	115	0	600	971
5858	120	0	600	974
5860	121	0	600	973
5862	125	0	600	973
5864	129	0	600	973
5866	130	0	600	973
5868	134	0	600	973
5870	137	0	600	974
5872	135	0	600	971
5874	139	0	600	988
5876	139	0	600	973
5878	140	0	600	972
5880	143	0	600	978
5882	124	0	600	1812
5884	111	0	600	979
5886	110	0	600	977
5888	108	0	600	973
5890	113	0	600	974
5892	115	0	600	972
5894	117	0	600	1011
5896	124	0	600	973
5898	126	0	600	973
5900	127	0	600	974
5902	133	0	600	973
5904	134	0	600	974
5906	136	0	600	974
5908	140	0	600	972
5910	139	0	600	973
5912	142	0	600	971
5914	144	0	600	974
5916	143	0	600	974
5918	147	0	600	973
5920	147	0	600	983
5922	129	0	600	1800
5924	116	0	600	978
5926	112	0	600	977
5928	112	0	600	974
5930	116	0	600	972
5932	116	0	600	975
5934	121	0	600	972
5936	125	0	600	973
5938	126	0	600	973
5940	128	0	600	1001
5942	129	0	600	974
5944	131	0	600	972
5946	136	0	600	972
5948	136	0	600	984
5950	139	0	600	972
5952	142	0	600	971
5954	142	0	600	975
5956	143	0	600	972
5958	146	0	600	973
5960	143	0	600	1082
5962	126	0	600	1935
5964	109	0	600	978
5966	106	0	600	978
5968	107	0	600	974
5970	108	0	600	973
5972	113	0	600	973
5974	112	0	600	975
5976	113	0	600	973
5978	117	0	600	972
5980	121	0	600	976
5982	123	0	600	972
5984	128	0	600	973
5986	130	0	600	974
5988	132	0	600	972
5990	137	0	600	973
5992	137	0	600	973
5994	139	0	600	974
5996	143	0	600	974
5998	142	0	600	1007
6000	143	0	600	978
6002	128	0	600	1871
6004	111	0	600	980
6006	110	0	600	978
6008	108	0	600	973
6010	110	0	600	974
6012	116	0	600	973
6014	119	0	600	972
6016	122	0	600	973
6018	127	0	600	974
6020	128	0	600	975
6022	131	0	600	973
6024	134	0	600	975
6026	131	0	600	1092
6028	134	0	600	977
6030	136	0	600	975
6032	136	0	600	973
6034	141	0	600	974
6036	142	0	600	972
6038	134	0	600	989
6040	136	0	600	1073
6042	116	0	600	1856
6044	102	0	600	978
6046	98	0	600	986
6048	84	0	600	1846
6050	90	0	600	976
6052	92	0	600	975
6054	98	0	600	973
6056	105	0	600	973
6058	106	0	600	975
6060	112	0	600	973
6062	117	0	600	972
6064	119	0	600	973
6066	124	0	600	973
6068	128	0	600	974
6070	126	0	600	1061
6072	133	0	600	975
6074	134	0	600	973
6076	136	0	600	1068
6078	142	0	600	986
6080	142	0	600	993
6082	129	0	600	1878
6084	115	0	600	1001
6086	115	0	600	976
6088	119	0	600	973
6090	121	0	600	975
6092	124	0	600	1008
6094	132	0	600	975
6096	132	0	600	972
6098	137	0	600	975
6100	142	0	600	973
6102	143	0	600	973
6104	148	0	600	973
6106	145	0	600	977
6108	146	0	600	972
6110	148	0	600	971
6112	150	0	600	975
6114	146	0	600	974
6116	146	0	600	976
6118	144	0	600	979
6120	144	0	600	973
6122	128	0	600	1927
6124	108	0	600	980
6126	108	0	600	977
6128	109	0	600	972
6130	109	0	600	974
6132	115	0	600	975
6134	117	0	600	973
6136	116	0	600	970
6138	124	0	600	975
6140	124	0	600	972
6142	127	0	600	973
6144	134	0	600	975
6146	135	0	600	972
6148	139	0	600	972
6150	143	0	600	974
6152	143	0	600	974
6154	147	0	600	974
6156	149	0	600	997
6158	149	0	600	995
6160	151	0	600	1087
6162	129	0	600	1956
6164	116	0	600	983
6166	117	0	600	975
6168	115	0	600	973
6170	119	0	600	976
6172	123	0	600	972
6174	125	0	600	973
6176	130	0	600	974
6178	132	0	600	972
6180	133	0	600	974
6182	138	0	600	974
6184	138	0	600	995
6186	140	0	600	992
6188	144	0	600	990
6190	142	0	600	992
6192	144	0	600	992
6194	147	0	600	1017
6196	145	0	600	996
6198	148	0	600	991
6200	148	0	600	991
6202	130	0	600	1788
6204	117	0	600	978
6206	112	0	600	979
6208	111	0	600	974
6210	115	0	600	974
6212	116	0	600	974
6214	121	0	600	973
6216	124	0	600	973
6218	126	0	600	975
6220	131	0	600	971
6222	133	0	600	975
6224	134	0	600	994
6226	137	0	600	1079
6228	135	0	600	995
6230	136	0	600	1002
6232	140	0	600	992
6234	139	0	600	991
6236	140	0	600	990
6238	137	0	600	992
6240	137	0	600	992
6242	120	0	600	1896
6244	105	0	600	980
6246	103	0	600	976
6248	104	0	600	972
6250	107	0	600	974
6252	112	0	600	972
6254	118	0	600	973
6256	119	0	600	976
6258	124	0	600	972
6260	129	0	600	973
6262	128	0	600	977
6264	133	0	600	990
6266	135	0	600	988
6268	136	0	600	988
6270	141	0	600	1002
6272	142	0	600	988
6274	140	0	600	987
6276	144	0	600	994
6278	144	0	600	983
6280	146	0	600	988
6282	131	0	600	1802
6284	114	0	600	979
6286	116	0	600	989
6288	115	0	600	973
6290	116	0	600	974
6292	123	0	600	1009
6294	125	0	600	974
6296	128	0	600	988
6298	133	0	600	974
6300	134	0	600	972
6302	137	0	600	980
6304	141	0	600	989
6306	140	0	600	990
6308	144	0	600	993
6310	146	0	600	989
6312	145	0	600	1002
6314	148	0	600	988
6316	148	0	600	989
6318	148	0	600	989
6320	152	0	600	987
6322	132	0	600	1832
6324	119	0	600	979
6326	119	0	600	976
6328	115	0	600	986
6330	120	0	600	974
6332	123	0	600	972
6334	125	0	600	973
6336	131	0	600	974
6338	131	0	600	972
6340	131	0	600	972
6342	135	0	600	975
6344	135	0	600	974
6346	139	0	600	972
6348	142	0	600	978
6350	142	0	600	990
6352	146	0	600	988
6354	148	0	600	990
6356	144	0	600	1359
6358	142	0	600	1137
6360	136	0	600	1096
6362	121	0	600	1928
6364	108	0	600	978
6366	108	0	600	975
6368	111	0	600	978
6370	111	0	600	976
6372	117	0	600	971
6374	125	0	600	974
6376	132	0	600	973
6378	139	0	600	972
6380	145	0	600	992
6382	152	0	600	974
6384	161	0	600	972
6386	172	0	600	975
6388	177	0	600	974
6390	186	0	600	973
6392	195	0	600	973
6394	199	0	600	973
6396	207	0	600	974
6398	213	0	600	973
6400	217	0	600	972
6402	207	0	600	1886
6404	193	0	600	980
6406	195	0	600	976
6408	195	0	600	976
6410	199	0	600	972
6412	204	0	600	973
6414	208	0	600	972
6416	211	0	600	975
6418	216	0	600	974
6420	218	0	600	971
6422	219	0	600	974
6424	224	0	600	973
6426	220	0	600	1073
6428	220	0	600	982
6430	223	0	600	974
6432	221	0	600	972
6434	222	0	600	975
6436	223	0	600	973
6438	220	0	600	972
6440	220	0	600	977
6442	200	0	600	1833
6444	182	0	600	981
6446	180	0	600	975
6448	175	0	600	974
6450	175	0	600	974
6452	178	0	600	972
6454	177	0	600	975
6456	179	0	600	972
6458	181	0	600	971
6460	179	0	600	975
6462	182	0	600	974
6464	182	0	600	973
6466	181	0	600	972
6468	183	0	600	994
6470	182	0	600	991
6472	182	0	600	991
6474	181	0	600	995
6476	179	0	600	987
6478	179	0	600	991
6480	181	0	600	991
6482	162	0	600	1797
6484	149	0	600	978
6486	145	0	600	976
6488	143	0	600	974
6490	148	0	600	973
6492	150	0	600	973
6494	152	0	600	977
6496	158	0	600	972
6498	160	0	600	973
6500	163	0	600	971
6502	162	0	600	989
6504	163	0	600	1069
6506	166	0	600	974
6508	170	0	600	976
6510	172	0	600	974
6512	177	0	600	973
6514	177	0	600	1008
6516	178	0	600	973
6518	182	0	600	974
6520	182	0	600	978
6522	167	0	600	1869
6524	153	0	600	980
6526	151	0	600	975
6528	153	0	600	974
6530	157	0	600	974
6532	160	0	600	972
6534	166	0	600	975
6536	170	0	600	972
6538	174	0	600	972
6540	178	0	600	975
6542	178	0	600	973
6544	181	0	600	973
6546	184	0	600	978
6548	185	0	600	994
6550	188	0	600	991
6552	191	0	600	991
6554	190	0	600	993
6556	193	0	600	990
6558	192	0	600	1083
6560	189	0	600	1107
6562	175	0	600	1830
6564	157	0	600	979
6566	156	0	600	977
6568	156	0	600	974
6570	156	0	600	973
6572	160	0	600	975
6574	163	0	600	973
6576	165	0	600	973
6578	169	0	600	973
6580	170	0	600	998
6582	172	0	600	974
6584	175	0	600	972
6586	174	0	600	973
6588	176	0	600	973
6590	179	0	600	972
6592	177	0	600	971
6594	179	0	600	974
6596	180	0	600	973
6598	178	0	600	974
6600	179	0	600	989
6602	108	0	600	8323
6604	99	0	600	1100
6606	97	0	600	975
6608	95	0	600	974
6610	94	0	600	975
6612	96	0	600	972
6614	94	0	600	974
6616	93	0	600	975
6618	94	0	600	985
6620	91	0	600	1009
6622	89	0	600	991
6624	89	0	600	974
6626	87	0	600	972
6628	86	0	600	977
6630	78	0	600	997
6632	75	0	600	989
6634	74	0	600	997
6636	74	0	600	992
6638	73	0	600	991
6640	74	0	600	991
6642	53	0	600	1918
6644	39	0	600	979
6646	38	0	600	977
6648	35	0	600	974
6650	40	0	600	974
6652	45	0	600	973
6654	48	0	600	972
6656	55	0	600	974
6658	59	0	600	972
6660	63	0	600	971
6662	70	0	600	975
6664	74	0	600	972
6666	78	0	600	972
6668	84	0	600	984
6670	86	0	600	992
6672	89	0	600	992
6674	94	0	600	996
6676	96	0	600	991
6678	102	0	600	992
6680	106	0	600	990
6682	92	0	600	1799
6684	82	0	600	980
6686	80	0	600	1072
6688	80	0	600	992
6690	88	0	600	974
6692	92	0	600	973
6694	99	0	600	1011
6696	106	0	600	971
6698	111	0	600	973
6700	117	0	600	974
6702	122	0	600	974
6704	126	0	600	973
6706	131	0	600	973
6708	133	0	600	994
6710	137	0	600	992
6712	142	0	600	990
6714	143	0	600	991
6716	145	0	600	974
6718	149	0	600	973
6720	138	0	600	1012
6722	124	0	600	1922
6724	110	0	600	981
6726	109	0	600	976
6728	112	0	600	974
6730	114	0	600	974
6732	119	0	600	973
6734	124	0	600	974
6736	127	0	600	974
6738	130	0	600	971
6740	132	0	600	973
6742	134	0	600	972
6744	140	0	600	973
6746	141	0	600	971
6748	143	0	600	974
6750	147	0	600	972
6752	148	0	600	971
6754	148	0	600	976
6756	151	0	600	974
6758	151	0	600	974
6760	152	0	600	977
6762	131	0	600	1838
6764	114	0	600	982
6766	113	0	600	977
6768	112	0	600	975
6770	115	0	600	973
6772	119	0	600	972
6774	121	0	600	976
6776	125	0	600	973
6778	129	0	600	972
6780	130	0	600	973
6782	132	0	600	989
6784	135	0	600	973
6786	135	0	600	976
6788	137	0	600	994
6790	139	0	600	992
6792	139	0	600	990
6794	142	0	600	997
6796	142	0	600	990
6798	141	0	600	991
6800	143	0	600	996
6802	123	0	600	1874
6804	108	0	600	994
6806	105	0	600	976
6808	103	0	600	975
6810	108	0	600	973
6812	110	0	600	972
6814	114	0	600	974
6816	120	0	600	972
6818	125	0	600	973
6820	126	0	600	1130
6822	134	0	600	975
6824	139	0	600	972
6826	145	0	600	979
6828	153	0	600	993
6830	157	0	600	990
6832	163	0	600	997
6834	169	0	600	992
6836	174	0	600	991
6838	180	0	600	991
6840	185	0	600	994
6842	173	0	600	1831
6844	162	0	600	979
6846	163	0	600	978
6848	167	0	600	974
6850	173	0	600	972
6852	178	0	600	975
6854	184	0	600	973
6856	189	0	600	972
6858	193	0	600	972
6860	199	0	600	975
6862	203	0	600	974
6864	205	0	600	974
6866	210	0	600	977
6868	224	0	600	1006
6870	239	0	600	992
6872	246	0	600	991
6874	246	0	600	990
6876	246	0	600	990
6878	246	0	600	992
6880	246	0	600	990
6882	246	0	600	1807
6884	247	0	600	980
6886	246	0	600	981
6888	246	0	600	975
6890	246	0	600	972
6892	246	0	600	972
6894	246	0	600	974
6896	246	0	600	975
6898	246	0	600	970
6900	246	0	600	976
6902	246	0	600	972
6904	246	0	600	973
6906	246	0	600	989
6908	246	0	600	972
6910	246	0	600	972
6912	246	0	600	973
6914	246	0	600	973
6916	246	0	600	973
6918	226	0	600	972
6920	215	0	600	974
6922	192	0	600	1895
6924	169	0	600	979
6926	165	0	600	994
6928	159	0	600	973
6930	156	0	600	973
6932	156	0	600	1002
6934	154	0	600	974
6936	153	0	600	973
6938	148	0	600	1061
6940	145	0	600	975
6942	144	0	600	974
6944	142	0	600	974
6946	139	0	600	995
6948	138	0	600	992
6950	136	0	600	990
6952	131	0	600	1085
6954	128	0	600	1102
6956	125	0	600	992
6958	123	0	600	994
6960	123	0	600	991
6962	102	0	600	1841
6964	87	0	600	979
6966	84	0	600	976
6968	81	0	600	974
6970	84	0	600	973
6972	84	0	600	989
6974	87	0	600	973
6976	91	0	600	973
6978	90	0	600	973
6980	93	0	600	974
6982	96	0	600	971
6984	88	0	600	976
6986	77	0	600	994
6988	69	0	600	992
6990	41	0	600	1615
6992	12	0	600	1059
6994	12	0	600	1090
6996	12	0	600	1008
6998	11	0	600	1008
7000	12	0	600	1088
7002	11	0	600	2277
7004	11	0	600	1065
7006	11	0	600	1001
7008	11	0	600	1033
7010	11	0	600	1006
7012	11	0	600	1056
7014	11	0	600	1090
7016	11	0	600	1061
7018	11	0	600	1058
7020	11	0	600	1064
7022	11	0	600	1026
7024	11	0	600	1048
7026	11	0	600	1015
7028	11	0	600	1066
7030	11	0	600	1115
7032	11	0	600	1006
7034	11	0	600	993
7036	11	0	600	980
7038	11	0	600	984
7040	11	0	600	985
7042	12	0	600	2041
7044	11	0	600	991
7046	11	0	600	983
7048	11	0	600	977
7050	11	0	600	983
7052	11	0	600	980
7054	11	0	600	979
7056	11	0	600	1110
7058	11	0	600	980
7060	12	0	600	978
7062	12	0	600	983
7064	12	0	600	984
7066	17	0	600	979
7068	35	0	600	978
7070	48	0	600	981
7072	63	0	600	978
7074	80	0	600	982
7076	92	0	600	985
7078	107	0	600	981
7080	120	0	600	978
7082	115	0	600	1931
7084	112	0	600	1030
7086	120	0	600	982
7088	126	0	600	982
7090	140	0	600	986
7092	149	0	600	979
7094	158	0	600	999
7096	165	0	600	982
7098	173	0	600	978
7100	183	0	600	979
7102	190	0	600	979
7104	196	0	600	983
7106	204	0	600	980
7108	207	0	600	985
7110	211	0	600	999
7112	216	0	600	997
7114	217	0	600	998
7116	198	0	600	997
7118	181	0	600	997
7120	160	0	600	997
7122	121	0	600	1849
7124	92	0	600	988
7126	98	0	600	980
7128	107	0	600	984
7130	116	0	600	981
7132	128	0	600	979
7134	140	0	600	979
7136	150	0	600	980
7138	158	0	600	979
7140	170	0	600	982
7142	155	0	600	984
7144	145	0	600	980
7146	133	0	600	978
7148	120	0	600	979
7150	109	0	600	1080
7152	113	0	600	988
7154	126	0	600	985
7156	142	0	600	999
7158	147	0	600	997
7160	161	0	600	998
7162	158	0	600	1938
7164	152	0	600	989
7166	163	0	600	983
7168	149	0	600	987
7170	139	0	600	980
7172	131	0	600	978
7174	119	0	600	979
7176	110	0	600	981
7178	118	0	600	976
7180	130	0	600	982
7182	144	0	600	979
7184	158	0	600	979
7186	167	0	600	978
7188	176	0	600	1010
7190	184	0	600	978
7192	189	0	600	978
7194	184	0	600	988
7196	167	0	600	1003
7198	151	0	600	1001
7200	136	0	600	1002
7202	98	0	600	1843
7204	80	0	600	987
7206	87	0	600	999
7208	94	0	600	981
7210	108	0	600	980
7212	119	0	600	979
7214	128	0	600	980
7216	140	0	600	1020
7218	147	0	600	979
7220	145	0	600	985
7222	133	0	600	981
7224	118	0	600	977
7226	104	0	600	978
7228	92	0	600	982
7230	83	0	600	980
7232	95	0	600	983
7234	105	0	600	986
7236	114	0	600	1001
7238	126	0	600	997
7240	134	0	600	999
7242	127	0	600	1823
7244	119	0	600	985
7246	113	0	600	980
7248	98	0	600	980
7250	85	0	600	979
7252	72	0	600	980
7254	61	0	600	982
7256	51	0	600	979
7258	63	0	600	979
7260	75	0	600	983
7262	87	0	600	984
7264	100	0	600	980
7266	113	0	600	977
7268	122	0	600	980
7270	133	0	600	979
7272	140	0	600	976
7274	128	0	600	986
7276	117	0	600	979
7278	105	0	600	978
7280	91	0	600	985
7282	56	0	600	1942
7284	49	0	600	994
7286	60	0	600	983
7288	72	0	600	982
7290	79	0	600	980
7292	95	0	600	980
7294	109	0	600	980
7296	120	0	600	982
7298	133	0	600	982
7300	125	0	600	982
7302	113	0	600	978
7304	104	0	600	978
7306	92	0	600	979
7308	82	0	600	983
7310	87	0	600	984
7312	98	0	600	980
7314	111	0	600	1001
7316	125	0	600	998
7318	135	0	600	997
7320	145	0	600	999
7322	138	0	600	1927
7324	129	0	600	983
7326	120	0	600	987
7328	104	0	600	982
7330	93	0	600	979
7332	83	0	600	979
7334	72	0	600	981
7336	75	0	600	983
7338	87	0	600	981
7340	99	0	600	986
7342	114	0	600	980
7344	126	0	600	977
7346	136	0	600	984
7348	148	0	600	1000
7350	152	0	600	1092
7352	152	0	600	1002
7354	140	0	600	999
7356	124	0	600	999
7358	111	0	600	995
7360	99	0	600	1000
7362	73	0	600	1865
7364	71	0	600	992
7366	76	0	600	991
7368	85	0	600	981
7370	100	0	600	979
7372	110	0	600	979
7374	122	0	600	1076
7376	135	0	600	985
7378	136	0	600	981
7380	126	0	600	981
7382	114	0	600	978
7384	102	0	600	978
7386	91	0	600	980
7388	81	0	600	982
7390	92	0	600	980
7392	98	0	600	984
7394	90	0	600	1001
7396	94	0	600	1000
7398	98	0	600	999
7400	103	0	600	1000
7402	99	0	600	1950
7404	78	0	600	982
7406	61	0	600	989
7408	51	0	600	983
7410	43	0	600	981
7412	34	0	600	982
7414	31	0	600	977
7416	44	0	600	1078
7418	62	0	600	985
7420	81	0	600	980
7422	95	0	600	979
7424	104	0	600	979
7426	120	0	600	980
7428	134	0	600	979
7430	148	0	600	983
7432	143	0	600	987
7434	134	0	600	978
7436	126	0	600	977
7438	115	0	600	979
7440	106	0	600	981
7442	97	0	600	1981
7444	92	0	600	991
7446	107	0	600	987
7448	119	0	600	979
7450	132	0	600	986
7452	148	0	600	981
7454	160	0	600	978
7456	172	0	600	981
7458	164	0	600	986
7460	151	0	600	981
7462	137	0	600	980
7464	127	0	600	979
7466	114	0	600	980
7468	117	0	600	979
7470	129	0	600	981
7472	137	0	600	1005
7474	151	0	600	1000
7476	162	0	600	1001
7478	171	0	600	1001
7480	183	0	600	999
7482	169	0	600	1886
7484	144	0	600	986
7486	131	0	600	986
7488	116	0	600	980
7490	108	0	600	979
7492	99	0	600	982
7494	101	0	600	980
7496	119	0	600	975
7498	131	0	600	985
7500	145	0	600	980
7502	161	0	600	979
7504	170	0	600	984
7506	181	0	600	1000
7508	192	0	600	997
7510	192	0	600	998
7512	180	0	600	997
7514	166	0	600	996
7516	150	0	600	997
7518	139	0	600	998
7520	125	0	600	997
7522	120	0	600	1863
7524	113	0	600	989
7526	120	0	600	991
7528	130	0	600	981
7530	140	0	600	981
7532	150	0	600	980
7534	161	0	600	978
7536	165	0	600	979
7538	148	0	600	982
7540	138	0	600	982
7542	124	0	600	983
7544	111	0	600	981
7546	102	0	600	979
7548	109	0	600	1067
7550	118	0	600	991
7552	130	0	600	1004
7554	140	0	600	1002
7556	144	0	600	1000
7558	153	0	600	1000
7560	161	0	600	1000
7562	151	0	600	1935
7564	118	0	600	987
7566	104	0	600	981
7568	91	0	600	976
7570	77	0	600	985
7572	69	0	600	984
7574	81	0	600	979
7576	94	0	600	979
7578	109	0	600	980
7580	122	0	600	979
7582	131	0	600	980
